id,predicted_price
1951600240,207232.03
1099900120,433518.88
5323100120,478110.72
1223089016,391273.84
522059172,242333.78
1930300190,700926.56
9542840410,295177.78
8665050530,371870.75
5592900205,353826.78
5450300010,384571.22
2459960030,302589.25
3331500455,480439.06
3432500705,351347.25
3702900165,266711.88
5249803550,638689.8
626049058,374777.34
1788900380,200505.17
8075400360,204955.66
9113200250,795748.2
2738640040,688955.6
7821200307,487570.84
3530440140,230618.1
3582700130,388634.56
9276200569,746699.06
7197800020,427464.6
686200490,561526.25
3501600100,425964.2
6383000690,767194.1
7604400150,307775.25
5249801411,614077.94
2607720420,431861.28
9561100010,399273.1
1796370590,281638.6
4077800593,479534.1
854000165,274498.28
5536100010,569852.5
4188000670,830603.4
31000165,1250405.8
662350050,1016314.75
4137000280,286815.16
6169901130,1037740.44
1953400510,255946.45
7518506716,1033623.7
1552520010,400370.1
7955080270,353783.25
9212900100,522764.0
3438500798,316852.34
7899800890,349968.12
4319200605,435777.94
1329300480,350908.25
8935100100,849272.1
5016001260,420279.84
4337600280,351594.94
1446401220,201078.69
7135521530,639955.56
6888900115,321798.44
2413301070,330727.88
345700040,248911.66
5566100145,408476.22
7634800070,483275.75
9346910500,511634.0
3529300060,323008.34
8128600060,1218342.0
8572900275,189263.25
4139420590,1502107.5
9274200322,642823.7
1472700200,578188.06
8820903380,472088.78
8563010130,771916.1
8965450110,650838.5
9274204230,435192.34
8165501700,316341.47
2193340260,465916.5
1860600290,803209.4
1222000055,250519.14
2492200280,436919.0
2488200455,393220.9
809001520,985483.0
1796361140,288512.75
6398000011,866264.5
6813600365,586648.4
7504100920,750583.7
8835770330,633093.06
524059322,711259.44
4307330280,346231.78
1245002952,1019223.75
2021069059,296511.47
5700000595,884501.56
3629970930,691883.75
3336002215,285435.5
5100401060,597729.6
3278600750,291355.2
1126069045,1114556.8
7568700175,279030.1
452001475,450487.44
9283800230,502026.22
1737300130,629337.4
6189600040,475042.44
3679400025,579593.7
1096100010,312010.8
9513900050,247483.66
5452800645,691871.8
273800100,300348.75
7228500037,435692.34
808300090,355150.97
2493200215,637085.0
5035300255,703490.06
3380900160,335471.22
3630000130,374651.94
7300400670,418234.72
6798100070,424932.8
8078400010,506006.12
5566100060,444378.4
2768200212,481429.3
4035900060,572780.0
9460000110,371555.25
7199320190,370873.4
2225039081,403522.53
9512200050,688073.8
2634500085,285945.0
3654800200,279142.44
2724079090,898690.94
2597520720,704345.3
3034200426,422360.8
984000130,338707.44
7852020670,459093.97
7923500060,600789.44
2310030510,334287.03
2205500540,517032.44
2493200015,421036.9
7853361420,554161.9
5652600605,612939.3
5285200020,359351.44
9406530150,380234.4
5706300020,375897.03
3278602490,382840.0
7197000100,506879.34
4447300008,548647.75
7899800045,263055.6
9250900095,335397.97
9268851740,607905.56
8682261440,387886.62
7284900385,846785.2
8079040300,417200.56
2225300585,400072.75
3223039013,527768.8
2013801350,218088.45
4055701110,810596.75
3578401770,368468.34
4046500720,611111.25
6145601745,323843.9
5207200195,662227.4
1972201856,617468.7
7212680080,274456.7
7277100510,519668.75
522079022,544862.2
5605000440,933297.25
6632300230,353058.25
8815400165,605993.1
6708200320,598121.94
2426059076,516087.56
3260200200,539313.06
2770601741,512825.94
4338800500,236784.02
9201000320,656127.06
7655900038,269375.72
3625059140,580472.06
4222310010,240208.4
2114700115,289840.9
3291800710,361713.22
9406590010,627428.7
3025059124,1775362.0
7972601250,369458.53
930000470,978753.4
6690500060,480026.88
16000015,250960.34
5693501102,601241.06
8079040490,430617.6
7225000155,457332.94
8819900170,754886.56
7972601270,326432.4
1224069074,758568.56
5126900321,271554.75
3438501860,328319.4
2822069080,530117.0
1656600310,591065.1
3856900507,1188863.4
1626069139,478628.06
2524049257,1613326.9
3904960150,519778.28
7214820610,382488.56
7977201845,547105.4
2428100080,861106.7
2202500135,499828.72
1523550220,627674.6
2313900610,413688.28
4123840050,450652.88
2125059124,857286.7
1225039067,438172.5
6431500283,412007.1
2473380010,329210.16
5694501195,405339.56
2881700046,340172.6
6837820330,319278.38
2337300370,192837.17
3876540630,241804.66
626059317,496677.38
3374500520,343426.7
7228501903,349398.22
4019300051,651778.94
4232902615,623418.2
3546000090,284415.47
8127700215,797926.1
3438501100,361954.75
1769600066,618155.7
8146100610,537228.4
3052700695,559598.56
7954310210,685148.1
3761700053,1933468.0
1320069179,332441.2
1331900410,709520.3
7303100210,374567.94
2464400285,501189.56
6163901150,323265.66
8955800045,353500.3
2314300200,490608.72
9528104360,396261.5
4177100005,578992.0
8856960260,326819.94
1828001220,477547.97
3066400710,663522.6
624110610,875887.56
4040800260,337658.0
5019500215,544080.25
2481630180,887639.94
7203170190,773676.8
510001280,817804.75
9430110120,612623.8
1565950030,354554.7
9828202255,795249.0
3878900270,473586.78
8091600080,211466.48
1112000035,238871.12
2228900270,266497.28
6648701740,293634.97
1245003740,507805.44
2174503441,390809.9
7708250010,335945.03
6072300110,560406.56
2329800140,313507.53
1494300040,507354.78
3832050130,318281.22
7203100730,711012.56
7199330170,389395.47
7785000220,523604.22
1250201175,457099.22
4054500180,1104635.2
7905200061,421833.5
3751604895,196575.67
5220300140,274030.9
3323059027,339417.88
8651611980,950034.56
8673400190,484630.8
1668500100,804253.4
1023059365,623108.5
3308030060,445650.34
4232400860,882518.1
2144800615,315531.56
1568100920,1758427.6
9406510040,593532.94
2923049421,381945.44
1051000040,1195618.4
2077700042,595883.8
9423800030,197614.75
9818700455,743098.06
7133300675,448585.7
4113800550,569160.06
5553300375,2177186.8
2025701530,251534.44
7942601155,559079.5
7524300020,273854.28
2520069100,226957.4
5412300410,208137.17
7504110760,687058.75
2594200350,369472.97
2722059013,265854.28
8078430480,502701.75
1423069162,575141.4
8856001090,199150.22
7000100631,735836.56
4222200280,233885.95
7971300050,535400.94
2009001600,265589.72
6619910140,551630.4
2877100985,537728.6
1196000007,284848.4
1330850130,838608.9
6664900410,259591.27
1231001110,292521.72
9235900030,279326.2
9407101840,350021.53
9523103001,391351.44
2149800278,390893.78
7234601198,625048.75
9476700035,463178.56
9297301065,569963.4
518500700,766250.94
7843500090,370276.16
6056110780,438679.25
2345700260,362359.53
3509600070,251017.3
1431700280,394254.66
1623049174,310439.53
3024089049,319558.0
7853340450,431380.06
7732410360,814218.06
1446800995,326591.53
2946000285,288187.72
425079100,461082.94
3876313040,519026.34
1762600260,1036219.44
1925069121,1719959.0
7443000480,870630.9
7820000015,372217.75
4027701253,554680.06
2826049165,458315.28
5426300060,694144.7
1278000210,169055.45
923000270,361771.5
7657600005,305221.16
3024079057,334579.47
3276180020,342218.97
7304300760,318029.97
3908100020,497688.28
8835400805,582093.56
4051150070,256416.27
3904930530,427339.47
6163900971,411509.56
7942600310,493567.1
4365700330,339754.66
423059207,251406.61
3992700265,404407.84
7177300090,507587.53
2540820010,584649.94
5700002510,1346038.9
5201000030,531006.44
7631800015,1663972.8
2922702965,666044.06
1525059198,835830.3
1245003160,511388.62
3810000455,364322.5
7855600080,584302.2
5701500030,1101794.5
7504020400,586618.1
1402600570,398856.72
7575610760,294055.6
8731990370,391712.9
5021900090,556700.2
290000075,465900.03
2841500010,417367.7
3955900830,445029.4
7852110140,485096.94
1311400350,263919.25
7773800015,556888.7
4123400320,566958.4
2725069157,861031.1
666000143,654823.06
5101408678,469065.8
6371000026,356257.2
2024059084,726715.44
7283900036,344706.72
8881900230,724159.8
3959400135,419206.7
7696610270,235608.19
1689400150,775904.5
5103900015,376447.34
1441000350,512508.62
5101408735,353621.0
3126059027,2148270.2
2320069014,490519.34
9541600015,690547.5
8682320420,624013.6
1562200090,637222.94
3395070980,616538.94
7349600230,236804.58
522049122,260990.81
869700060,371673.25
811000055,1318391.2
1221059176,366879.94
1523059103,431321.66
2025760210,882618.3
9218400088,395016.75
8682292020,436034.84
2623089135,418104.3
3758900259,1092312.6
524069049,461247.44
3121500150,759375.56
5581400080,856374.75
8087800020,367776.38
4070700290,684387.3
3296000170,620216.56
9238500040,487441.12
2744600040,379580.1
6813600380,580299.94
6140100150,564309.75
2201500555,424345.6
2600110250,607386.3
4337000275,196898.38
1186000150,602487.25
1972201963,558678.1
1105000745,380319.62
2887700560,586188.6
4039700080,636409.1
522049104,256458.81
4202400078,251013.95
7520000695,230110.17
7714000310,499709.56
4319200060,591027.9
8624700015,702538.75
5104520610,442026.25
2354300845,261517.02
3824100291,510618.16
6151800612,287381.62
5454200080,1113575.1
6413600290,330245.66
2131200065,237026.44
1459920010,277500.75
50300090,554515.06
2326300090,556942.3
7714000070,454336.88
3630180500,1103551.8
1727850340,1505696.0
8691430330,1254300.4
2310030390,265659.12
5561400610,511957.1
7010701016,390741.72
7883605915,287492.12
1282300995,460125.78
4040700310,462953.34
3353400435,275867.94
2143701015,519853.66
255450020,359155.12
1020069017,371379.16
4038200120,532273.0
9284801100,258649.02
1965200075,580917.9
847100047,606597.3
4038700720,477078.2
6815100085,736795.06
2508000020,370129.28
255520180,679198.7
6822100750,591680.44
869700050,411863.72
1775801405,569926.44
6600400090,246983.56
7202330270,382102.1
1683400165,894970.5
2625069070,1102480.9
7625702440,318838.1
3388000640,242425.55
1899400365,343179.16
6899990200,1188051.9
5569700020,767159.0
986000045,394291.88
3293700221,313929.97
3764800250,281225.8
2291400566,329387.6
4219401236,1316885.9
4239400840,188050.98
7211400990,299796.44
7696500280,270868.8
7215721070,365789.94
3204850140,356949.25
4322200220,555800.5
2566300100,977156.7
1944900090,463454.72
6648500390,290978.66
7385300020,669231.4
1704900135,334655.75
2877100655,749142.06
2726079098,584437.06
7625703800,402788.97
318300040,576166.3
7922800190,460887.3
2023049361,228334.25
8946400210,463705.4
6071600450,578638.1
4343800100,391729.34
1443300140,383608.94
1024039001,750441.3
2767704860,588988.75
7234600851,723665.5
644200065,715540.2
7784400035,863418.2
3826000560,246036.39
9272202260,454158.38
263000253,360284.47
3621059043,602774.0
240000130,502612.6
1352300120,251162.89
7849200861,251244.36
2487700130,514676.94
1796100140,345834.5
7234601221,535974.1
8651710190,459086.1
2916200091,580863.06
1232000915,525109.44
1545801970,298836.75
3211200420,237736.17
7686204675,233378.62
3141600210,215575.8
3959401284,535259.5
2113700825,351136.53
3876000710,351782.44
522069022,535526.56
3214200070,420937.72
1221039156,271891.1
259600790,392398.62
785000040,438596.84
8138870470,517430.03
2596300035,286197.66
540100057,900969.3
3073500045,405007.62
5363200266,471029.72
8682261650,542557.9
3224510080,855937.94
3211270160,530871.3
9269200520,296974.16
293810190,472057.28
4197400043,321033.38
3026079031,376858.97
5332200405,916621.44
2473411210,344219.53
9268200315,565194.2
8123500050,608310.94
3221069091,508614.84
2485000165,563707.3
4058800215,750840.0
1926059039,795912.1
2533300680,1037982.94
3343903640,339885.3
5700003705,1499823.0
2023049372,378429.94
4058800830,892619.56
3333002302,471444.06
2944500340,310942.94
1982200790,575252.1
8929000270,539268.8
8122101440,279259.3
7525530470,790845.75
9332800020,592212.75
3878900525,303856.7
5420300210,234239.53
9232900165,368847.0
6414100026,425988.56
3013300660,813152.6
7954300120,665025.3
1081200360,338797.28
2877102345,503373.84
2202500255,575325.7
7984400050,230903.1
9558020380,532739.2
7812801850,211579.03
8944460020,353416.7
2306400040,549702.5
8649400410,242137.42
7889602020,202148.1
2041000025,455533.44
871001484,604748.94
2767602141,553325.4
3630180470,853850.0
2769602140,452127.28
2473250280,310941.44
5422560660,423059.84
3756600240,378331.1
8651600160,886694.94
7202300540,838980.06
8961950250,494859.0
3303000130,421178.25
798000062,318453.66
1695900150,1107282.6
1604730150,588807.4
4136930310,351337.22
8835401250,1933289.2
8665900328,523529.3
9262800255,331129.0
1853080570,853573.1
5556300114,761438.0
9517200290,392752.06
4037200295,468833.25
7417100123,300453.6
2620069077,200745.3
7922720040,678201.3
558100090,544656.44
257000037,343422.75
3319500385,527170.7
9297301520,272230.47
3580900090,330973.97
1321039076,182935.52
7227801581,258149.5
9407001620,319266.2
2130400150,284181.75
2312400200,228411.8
4046700210,351322.12
1193000480,956733.7
1492800296,448690.06
3013300017,428797.7
3630240140,564780.4
1049010390,271447.84
9320900420,166212.25
4315700060,311967.38
2591010290,348339.88
323089085,462735.28
6600400270,278841.22
2919701105,493010.6
7202360670,948288.44
8927600100,777431.06
3211700045,614213.2
4027701326,538999.44
1601600195,242687.17
7853280350,820710.44
3629970130,511652.53
7203120020,733583.2
9542900190,330682.16
8035350120,545113.25
1238501184,1055084.1
251200240,420232.56
8945300200,216461.23
2162000160,965400.44
5466310060,241767.77
1239400064,726007.5
5205000020,292412.94
1720800305,639027.94
7280300375,502782.28
2095800400,399444.1
7852010950,551818.25
1428001160,472045.56
9528104910,600806.6
8644210470,843273.2
7923300310,492839.47
254000100,662142.75
1931300688,438431.62
7007700030,435507.5
422049178,282334.84
422069067,414863.7
2923049393,423560.4
930000305,374435.44
2461900448,569530.3
2610100020,270893.38
2895550050,286328.4
7701700040,304352.62
2460900020,563481.6
9827700105,728965.06
1005000240,456966.25
7200001254,369039.8
866400040,492382.38
305000170,694838.75
2260800110,783892.56
3442000127,700240.4
5253300437,461940.75
7576700150,987182.75
5469501410,505739.8
5104531120,732809.9
723049434,295092.78
622069006,998429.75
2517101200,378879.56
8159620160,310390.97
5561300640,456387.47
3317010130,245327.64
4364200250,411694.06
8732300060,749906.1
5603700025,883225.44
3585900190,1363847.2
3996900575,195000.16
8731801260,218548.98
3810000860,391101.5
5700003585,1867628.1
6332000050,436378.06
9286100250,446275.97
9471201110,1270568.0
9290800050,661554.44
7300200400,640894.3
526069024,896067.06
1454600156,1455205.5
3904980360,509024.38
2626119062,194901.61
8651730290,408330.94
7611200195,811881.8
1919800260,556713.44
6632900354,259313.66
3972900195,359276.03
5151600170,287067.47
7016000440,385234.16
871000435,730612.44
9578060540,572765.25
2332700060,927593.44
766000240,336469.9
4363700200,281443.38
7100000250,361067.34
2781250560,232727.19
2781250100,382412.0
5419800220,248622.45
7147600245,309825.5
2926069083,873678.4
6189200125,843270.0
9542830160,271699.8
5152200020,294800.8
9412900045,440060.3
6600410480,234118.05
6979970080,620403.44
5636010280,317075.4
1732801300,1155607.1
5561401530,536726.06
9578500510,468093.44
7304300906,268798.56
1223089077,465712.12
721049207,293476.78
8691330310,761900.7
1523069204,493152.6
3188100105,643667.2
6608500290,353871.97
2891400410,387386.44
7663700551,336730.28
5413200140,251071.89
425069139,570407.6
6713700155,419695.12
2767603505,458321.4
7789000080,268545.4
9211500620,234572.84
3750604417,292458.12
7922800320,574343.25
1471620240,382530.53
2222059052,532891.6
9551200270,957585.3
2767603160,530842.4
9406710060,444084.8
8929000250,361380.47
5538300120,490481.0
2223069120,486415.34
1652500060,921639.7
8564500240,403907.53
3629700120,515479.12
3943600070,422114.38
4171200025,286040.47
2425049063,2258862.8
9828701650,407539.25
3581000340,333015.53
8100900015,336863.25
2125059161,1266668.6
304000380,266075.47
8146200070,1148203.0
686530170,567587.56
2917200645,394014.84
9547200530,679357.4
2122059199,573513.56
1150000740,699223.4
5706200060,224023.38
9265410010,240557.33
4083800555,438213.88
6152900332,392194.34
2520900301,225466.92
9828200790,504192.53
1657530180,328633.28
7471900045,271814.88
9828200460,449263.0
1775900140,427772.5
6139800430,465715.22
7214400005,479232.34
5332200026,481670.84
9510970300,871398.4
2540830020,394042.62
3392100140,196909.83
1326069191,375823.88
2125059112,898614.7
859000022,386295.9
8854100350,775762.5
121059007,236781.98
7977201707,527990.25
3859900060,1548052.4
8815400735,727366.44
705700530,480933.22
6600780130,429373.44
6378500105,426458.47
8143000310,408685.8
2877102330,614939.94
3526039074,571689.6
2115510300,309644.4
3024059014,2186817.0
2141330360,516967.38
546000400,429287.47
2071500011,464919.56
7972000240,226996.38
7016200460,435959.2
6204200180,488355.44
1552100135,1072629.8
88000173,370437.9
2581900235,615005.06
9211500560,224010.34
621069218,458114.3
1321970240,295216.06
798000630,344117.78
421000285,294230.1
2824600180,812963.44
3832051140,358947.28
1237500105,642975.1
8802400906,272976.34
3166900270,466260.5
3682000060,368240.34
5469700020,399399.9
1245001820,712743.75
9547205660,524841.56
7974700122,737315.94
7550801225,552558.6
1099950050,808993.5
1402900460,396333.72
7636800041,1114924.6
2115720270,270677.72
8651441750,223935.81
3904100035,330654.7
8815400020,637084.44
3303860590,445440.4
5427110040,1148865.8
1782000160,434091.44
6204420290,477580.28
3995700245,264588.84
7955040130,476842.56
1442880650,449909.56
8833510230,1069751.0
7283900551,482184.7
4396000180,263570.12
7504021310,658497.25
322059264,400655.03
3654800040,276561.53
2767704777,456078.97
3278602190,348848.5
3236500220,491137.22
3410600100,282854.72
629410180,689188.3
3352402250,165512.17
4363700304,374368.7
7237550130,1268382.6
9808590210,999565.44
8074200175,336830.8
3463400330,494578.75
6306400140,800500.8
8564950250,592846.25
5381000070,258283.97
9826700697,565862.9
8132700190,383350.78
7943000020,216273.67
9547204675,560339.25
4112100101,523890.94
727500030,561443.8
114101426,400516.72
9274202005,758961.5
1193000380,937497.1
3039000020,371298.06
7852170130,580226.3
2624079010,523455.94
4137010540,295206.5
7576200012,846748.06
1138020020,256056.56
3969300030,213172.2
898000200,221875.5
5153100030,299708.66
5104532030,573615.8
4406000050,222134.64
9274203390,585462.4
8682290360,376625.1
6928600330,245402.73
4139680070,683181.6
6844702690,470029.03
2154970020,1749839.0
4385701285,1321617.8
2426059071,574684.06
2867300160,460137.2
9512500720,430625.4
1773101020,284975.84
8687800100,381775.75
3627800050,2088493.0
1604600227,302258.72
3300701170,391381.72
9250900111,512500.3
7015200790,632749.6
1311100490,268718.38
2469000010,969080.94
1982201596,550346.7
1862700290,353252.6
2586800270,233532.69
9528102772,480938.28
5490210200,382769.2
6669080020,401973.5
179003055,265654.3
1860600535,1182427.4
1592000130,661962.1
3905040170,444176.3
9320500080,326495.94
9276200850,471897.9
224069114,513251.12
2260000340,590932.6
5096300130,422343.1
3432500215,324759.38
2600000050,654605.8
8856003839,248802.5
2492200435,457374.38
7855900110,877299.5
6806100250,293615.66
2770603523,467111.47
1370800515,1884535.8
2726049150,495611.8
1226059161,536212.9
1068000375,1866978.2
9528104109,434668.1
5126310060,709914.25
1951820070,622611.94
1545805980,442485.12
9464700340,1049938.0
4319200675,647732.6
7518500885,494455.2
7852020620,462147.88
869700370,407970.1
8643000190,286354.34
8902000267,504989.44
7972602435,264983.03
2050100210,885774.5
6705120540,511240.38
2767601390,625627.2
4141000490,1562904.2
9345400350,776067.3
3222079162,402903.06
7789000120,243186.2
6646200770,596505.3
6666800180,519037.25
1725800280,436874.8
6117500460,1482346.6
5470100220,255179.94
5457300478,477307.53
7550800195,531232.4
7787050180,801629.94
6204430250,570357.06
7640400250,569831.3
624110920,789155.1
3629920140,331846.28
7173700518,629644.75
3210200395,189355.69
2473480560,522555.66
2623089141,512258.9
1423800080,234840.78
2076400050,325339.7
3832060120,295454.94
7702600930,492929.75
5101404555,393427.6
3723800415,393695.2
3356403400,223370.58
9214400125,530679.44
1797500530,485903.47
9551201660,1138638.6
3878900815,460895.22
1760650280,293821.56
5466410030,235970.9
6388930620,821487.25
2331300395,713832.1
9412700160,341940.7
871001611,582858.44
3142600120,573174.5
3995700220,325779.94
2310000280,345542.03
8039900400,332053.34
7504021510,676001.25
1959700445,1571738.0
1556200155,581554.8
3629960590,394296.75
259000240,556998.7
662440020,485102.94
3123049142,536766.0
321100260,717516.4
6840701095,709984.7
3738900165,434825.22
4427100130,345558.53
9238500100,480859.38
6145601810,299581.8
2570300090,433516.38
4017600010,567063.8
1005000220,656616.6
1257202120,483866.97
9527000490,437536.53
8691400080,795757.25
1726069084,436368.47
248000240,236765.72
6113400046,339478.1
2130702350,395951.75
920069052,287194.5
6071300160,534014.94
1623049041,196457.23
9268200285,418879.0
1843100520,359133.88
2887700826,529772.25
9122000385,646318.3
9475700220,356480.8
2804600005,761383.5
2896400300,382616.28
5015000180,764752.1
3630220180,692937.6
8832900780,634906.94
1568100300,418391.12
8718500610,349701.56
4147200140,1240523.5
1973700030,773372.1
8862000075,200601.38
9320990110,270309.38
1151100035,383159.97
2011000010,222374.38
1651500060,803485.25
446000190,710590.94
2344300220,1136437.6
523049195,224804.97
9191200015,716559.7
7942601410,1050757.4
7137800300,219724.11
7853300280,443024.78
6654700240,427230.25
569000050,563463.4
3584000180,266987.47
2026079055,389502.06
8898700880,309602.78
5075400150,580793.25
8731981360,447873.53
4222500020,225059.39
7996720050,575832.3
4077800094,571064.06
6446200365,490706.53
2824089053,418749.56
1311800220,289197.03
3522049063,691707.56
1721801280,212938.12
6131600240,184941.23
7202310040,554245.4
1123059125,653769.8
646910160,298668.38
5630500005,430469.38
3342100785,265083.12
9547205610,662402.3
1773100123,361783.22
3353400092,279511.62
217500015,332773.6
3649100031,461375.0
7896300150,351579.53
623049185,296469.3
1773100430,379190.78
1781500220,873919.2
3395380200,256427.03
2424059170,1411624.4
4389200765,1594006.5
1543000060,559483.8
6154900005,591334.06
2902200240,461113.28
1442880640,516883.56
8562770490,550000.4
2768300655,593553.4
3432501315,339452.84
5035300570,726339.94
3626039028,424658.53
3876540780,257122.48
327000100,840727.75
7551300065,458435.1
1312920060,258634.22
2215901230,275753.25
6306800010,645464.6
2767700022,467205.94
5589900610,449852.9
4320200020,550611.25
5249804655,602413.06
9238500480,561060.56
3885806565,1011795.6
7905200205,538242.25
5727500102,237543.75
3585220070,299198.62
2078500210,519769.38
1839920050,380291.34
534000080,298315.38
856000255,545108.56
4141010110,1580679.0
9558040820,934693.94
7768700315,735960.8
2796100640,350191.47
1922059010,167385.25
3448000542,305611.44
3883100220,316261.22
7237301210,319204.7
3893100456,1035474.56
9578501110,372723.56
6145601995,379902.4
4024100120,304984.88
8899000050,381495.5
3396820010,519908.66
6749700117,323332.25
1954400060,438646.62
3303970100,735256.44
2540850070,440402.9
3797000745,539297.6
7883603700,245804.22
3438501452,367196.38
3530210260,748377.94
3598600049,205746.45
731500170,331141.94
7129304375,259871.42
263000006,357390.7
7212660560,372327.44
1112700010,334091.62
3420069060,445697.5
2473000470,653979.4
8691390980,678063.56
6184700100,413114.66
4476400275,361738.75
2968801240,268496.25
1529300160,425767.6
7640400070,674435.25
7016100380,455410.06
2172000890,432864.47
4035900015,690423.75
9528104660,941947.56
507100005,366111.7
2783100160,398291.88
3629921140,789775.5
1099750610,236523.34
1330300451,1117308.9
